286.49267544740843,231.5,5695.627189281515
286.48335234691814,231.5,5695.823923365014
286.4729380391484,231.5,5696.058628914807
286.46292878618516,231.5,5696.314104802611
286.45447149933375,231.5,5696.580959522633
286.44719129163366,231.5,5696.854034406028
286.44055376922483,231.5,5697.130505499021
286.4342671530258,231.5,5697.408830922669
286.4281721316396,231.5,5697.6881688109725
286.4221817210333,231.5,5697.968059505041
286.4120686345095,231.91999998688698,5698.448208358771
286.40601438298626,232.2531999805212,5698.735844097941
286.4002387465748,232.50133597911216,5699.023071236172
286.3951807873096,232.6661092609382,5699.309927151991
286.39077591426627,232.74918707874468,5699.596445255406
286.386965349702,232.75220334025371,5699.882655949524
286.38369560586926,232.67675927506423,5700.168586901173
286.3838934758899,232.52442408821366,5700.454263287168
286.3840913459106,232.29673560066868,5700.739708018412
286.38428921593123,231.9952008770059,5701.024941943826
286.3844870859519,231.6212968405392,5701.309984035929
286.38468495597255,231.1764708761443,5701.594851559715
286.3848828259932,230.662141421027,5701.879560226326
286.3853520138999,230.08790193475815,5702.17082103071
286.3858423947781,229.52119981992027,5702.493479537759
286.3863536580704,228.9614231298878,5702.846802374758
286.3858168632918,228.40945586822053,5703.230734708852
286.3848754035517,227.86578831133923,5703.645018511998
286.3831144167136,227.3302931003885,5704.089101865679
286.380679230995,226.8028331187093,5704.56243000618
286.37816803680613,226.28273028751303,5705.064238906036
286.37383318323054,225.77018141902647,5705.594084391442
286.3648251357082,225.26535060733443,5706.1515371412925
286.3515029352034,224.7681099630066,5706.7360818672805
286.3334450380067,224.27988471143667,5707.347801788893
286.3092310493848,223.80215863969107,5707.986661120639
286.27884218147443,223.33448046466253,5708.651882307658
286.2419245814572,222.87786143754008,5709.3432512657455
286.198714492467,222.43198131487674,5710.060041574162
286.1488286445247,221.99765730298458,5710.801910490736
286.09280484417,221.5737911090271,5711.567845410415
286.0311159549431,221.159613921055,5712.357001410436
285.9641961712833,220.75420274042477,5713.168508973374
285.89243502817095,220.35672249562353,5714.001569176737
285.8161821877887,219.96641766611353,5714.855446734361
285.735751703849,219.5826047041097,5715.729463801613
285.65142582249433,219.20466517827748,5716.622994443283
285.56488164545937,218.83488999449796,5717.536591041906
285.4774274121263,218.4738313387521,5718.470046127294
285.3893609406996,218.12099947627263,5719.422677313482
285.300625462006,217.77612482452753,5720.393866527687
285.2111747381157,217.43894768283303,5721.383011308463
285.1209765306669,217.10903806494832,5722.389468041124
285.02901164501276,216.7860069278605,5723.412540543089
284.9336898447839,216.46932170667594,5724.4514407157885
284.83492788331466,216.158334038908,5725.505518346802
284.73298274389657,215.8524618052918,5726.574214702552
284.6284229674023,215.55118236171145,5727.657054384615
284.5227937561523,215.25419048406076,5728.753750011608
284.41611244191506,214.96104731290126,5729.863841132777
284.3161406259614,214.67053207191526,5730.987176964438
284.23869962535883,214.380482253418,5732.122413129965
284.1852975615927,214.09067700661217,5733.268772870368
284.15342282437297,213.80109211031652,5734.425982998124
284.1401199388466,213.51170574209675,5735.593914584746
284.1409439674937,213.22232296648545,5736.772609875534
284.1529971625722,212.9329434284098,5737.9620133115895
284.17588171675413,212.64356680789035,5739.162019651104
284.2088746458993,212.35419281657258,5740.372502089575
284.25208687309146,212.06482119460128,5741.5932701733345
284.3045059422198,211.77545170780382,5742.824247147655
284.36522936640705,211.4860841451519,5744.0653606248125
284.43499199956375,211.19742128668256,5745.316583674218
284.5144612335262,210.9099131312454,5746.5777771886205
284.60462483651906,210.62344393427225,5747.848564280261
284.7052060789752,210.33790955314345,5749.128730968967
284.81635871796107,210.05304639172422,5750.41796905523
284.93706414890005,209.76878730008278,5751.716212254662
285.0668180624093,209.48507184607777,5753.023338734841
285.2107180530204,209.20252533499465,5754.3384859785765
285.3713878900544,208.9220270788949,5755.661088047235
285.54917949316695,208.6438545315128,5756.990774758141
285.7432164638664,208.36840229744024,5758.327476758659
285.9535458721813,208.09615796546538,5759.670930123305
286.18100129651174,207.8275370711908,5761.020619091218
286.4271248118678,207.56302370259996,5762.375790201059
286.69251089384244,207.30327632982048,5763.735923548089
286.9785013254779,207.0493106619641,5765.100284237343
287.286221107466,206.80131656806768,5766.467856224126
